favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
4,The New York Times,NYT NEWS ALERT: 2 Israeli Buses Reportedly Attacked Near Egypt Border,,False,Thu Aug 18 10:54:04 +0000 2011,40,104144020867002368
2,The New York Times,U.S.D.A. Recalls 36 Million Pounds of Turkey http://nyti.ms/ruDBxc,,False,Wed Aug 03 22:57:16 +0000 2011,125,98890203766341633
17,The New York Times,Migrants in United Arab Emirates Get Stuck in Web of Debt http://t.co/Scs86uC,,False,Sat Aug 20 23:11:30 +0000 2011,48,105054381308780544
18,The New York Times,Japan Quake Is Causing Costly Shift to Fossil Fuels http://t.co/DYIfmnK,,False,Sat Aug 20 02:52:29 +0000 2011,75,104747605598273537
7,The New York Times,Berlusconi Vows Not to Resign http://nyti.ms/nKS508,,False,Wed Aug 03 18:53:45 +0000 2011,47,98828919469387777
3,The New York Times,Big Jet Order by American Is Coup for Boeing Rival http://nyti.ms/qDhYC6,,False,Wed Jul 20 13:11:55 +0000 2011,23,93669464134008832
8,The New York Times,"Germany Dims Nuclear Plants, but Hopes to Keep Lights On http://t.co/q05Mktn",,False,Tue Aug 30 06:08:03 +0000 2011,45,108420696396410880
7,The New York Times,NYT NEWS ALERT: President Obama Warns of ‘Deep Economic Crisis’ if Debt Ceiling is Not Increased,,False,Tue Jul 26 01:14:03 +0000 2011,132,95663136803262464
27,The New York Times,Life Out There: ‘It’s Alive! It’s Alive!’ Maybe Right Here on Earth http://nyti.ms/pIyFJx,,False,Thu Jul 28 07:07:08 +0000 2011,44,96476765920301056
5,The New York Times,Terrelle Pryor Says He Won't Appeal Suspension http://t.co/t6cPLeB,,False,Sat Aug 20 21:12:50 +0000 2011,18,105024514877952000
1,The New York Times,Gunshots Hit Vehicle of Lawmaker http://nyti.ms/qnbY8i,,False,Thu Aug 11 04:55:37 +0000 2011,25,101517102392950784
7,The New York Times,"U.S. Seeks Pressure on Syria, but Options Are Few http://nyti.ms/pEOkM5",,False,Wed Aug 03 04:36:47 +0000 2011,18,98613258851848192
6,The New York Times,Asian Stock Markets Rise After Fed Chief's Speech http://t.co/XMTeZWd,,False,Mon Aug 29 05:44:52 +0000 2011,35,108052477798133760
16,The New York Times,City Room: When Conscience Collides With the Gay Marriage Law http://nyti.ms/nOQ9Q3,,False,Mon Jul 18 12:44:35 +0000 2011,23,92937811413573632
