favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
4,Twitter Web Client,"2 Volcanoes Erupt in Central, S. America; Reporter Killed by Burning Rocks in Guatemala; Hundreds Evacuate in Ecuadora  http://bit.ly/bIihgJ",,False,Sat May 29 21:27:56 +0000 2010,40,14999543287
2,Twitter Web Client,GOP nominee for New Mexico US House seat suggests landmines along Mexico border: http://bit.ly/9mgQLl,,False,Tue Jun 15 12:19:33 +0000 2010,73,16220105861
3,Twitter Web Client,"McDonalds recalls ""Shrek"" novelty glasses over cadmium in paint, long-term health risk: http://bit.ly/aodQ2I",,False,Fri Jun 04 07:00:48 +0000 2010,49,15398807476
3,Hootsuite,Family Kills Man who Picks Soccer over Religion http://bit.ly/bGTBEq #worldcup,,False,Thu Jun 17 15:44:43 +0000 2010,27,16398188009
1,TweetDeck,Haley Wins S.C. Runoff; Marshall Wins N.C. Nom http://bit.ly/bdrGRw,,False,Wed Jun 23 01:02:46 +0000 2010,1,16812188592
2,TweetDeck,Al Gore and Wife Tipper to Separate http://bit.ly/aN4i6G,,False,Tue Jun 01 16:43:48 +0000 2010,17,15189761480
4,TweetDeck,Will Uncle Sam Get Steve Jobs to Blink?  http://bit.ly/cjz5W5,,False,Tue May 04 16:28:26 +0000 2010,1,13372521768
2,Twitter Web Client,"Coast Guard Admiral Thad Allen says Top Kill appears to be working so far --cautiously optimistic, but not ready to call victory",,False,Thu May 27 13:23:16 +0000 2010,12,14834013336
1,Twitter Web Client,"Turkey confirms 2 killed, TV report says as many as 16 dead as Israel storms Gaza aid flotilla: http://bit.ly/cAgmP4",,False,Mon May 31 06:13:27 +0000 2010,20,15089976645
3,TweetDeck,"""World Watch"" - Catholic Church Sponsors Policy Debate in Cuba | Intellectuals Discuss Cuban Social, Political Issues http://bit.ly/cvDTO9",,False,Sat Jun 19 00:54:21 +0000 2010,4,16509854419
0,Twitter Web Client,Beetlemania: Christopher Marley Collects Bugs for Art That Celebrates Beauty and Diversity – See Stunning Gallery! http://bit.ly/5eIpFY,,False,Sun Jun 13 13:33:45 +0000 2010,2,16071646496
0,Twitter Web Client,"Alex Strengthens, Expected to Become Hurricane; Parts of Texas Coastline Under Hurricane Warning, Landfall Expected Wed http://bit.ly/c5bqKB",,False,Tue Jun 29 16:33:38 +0000 2010,8,17345872067
3,Twitter Web Client,"Cong. Ed Markey: ""BP thinks it's their ocean"" BP apparently with Coast Guard refusing to make info (video of leak) transparent to Americans.",,False,Wed May 19 18:57:15 +0000 2010,7,14310566349
4,Hootsuite,Police Take Over Security at #WorldCup after Wage Dispute Escalates between Stewards and Security Contractor Stadiums http://bit.ly/ddpdYk,,False,Mon Jun 14 17:48:43 +0000 2010,9,16164928116
3,TweetDeck,Feds Probe Teacher's Obama Assassination Lesson   http://bit.ly/avE1xV,,False,Tue May 18 14:03:45 +0000 2010,8,14229413125
0,TweetDeck,Times Square Car Bomb Suspect Due in Court Today  http://bit.ly/aapOtz,,False,Tue May 18 19:31:05 +0000 2010,2,14245739072
3,Twitter Web Client,Rep. Barton now says he hold BP responsible and that his morning remarks apologizing to the BP CEO may have been miscontrued,,False,Thu Jun 17 19:22:23 +0000 2010,11,16411268262
4,TweetDeck,"Methane Gas Bubble Triggered Oil Rig Blowout | Gas Shot up Drill Column, Expanding Quickly, Burst through Seals http://bit.ly/dmk8IN",,False,Sat May 08 01:04:24 +0000 2010,23,13580172351
3,TweetDeck,"Tar Balls Reach Mississippi Beaches | Oil Relatively Spared Magnolia State So Far, Might Soon Wash Up on Shore http://bit.ly/cHm9Lx",,False,Fri Jun 25 03:47:10 +0000 2010,12,16985667924
0,Twitter Web Client,"Federer Escapes 1st Round Upset at Wimbledon, Beat Alejandro Falla of Colombia  http://bit.ly/b0681i",,False,Mon Jun 21 17:57:11 +0000 2010,3,16710739511
1,TweetDeck,Ex-Defense Chief Wins Colombia Runoff in Rout http://www.cbsnews.com/stories/2010/06/20/world/main6601940.shtml,,False,Mon Jun 21 02:03:17 +0000 2010,3,16660424537
0,Hootsuite,@luvsuuuuuuuuu thanks for the mention,ebonyyyyyyyyy,False,Wed Jun 23 19:58:16 +0000 2010,0,16873340663
1,TweetDeck,BP Stops Dividend Payments During Oil Spill  http://bit.ly/95olT1,,False,Wed Jun 16 19:06:29 +0000 2010,8,16328375802
20,Twitter Web Client,Five Hidden Dangers of Facebook: Security Expert Warns of Big Risks You're Taking When You Use the Site http://bit.ly/bnjXal,,False,Sun May 09 18:07:38 +0000 2010,46,13680560551
2,TweetDeck,Video: Google's Pac-Man Game | @shiralazar Interviews Creators of Google's Tribute to Pac-Man's 30th Anniversary http://bit.ly/b9XhXD,,False,Sat May 22 03:57:31 +0000 2010,14,14472540213
1,Twitter Web Client,"Coast Guard: No news is good news in ongoing ""top kill"" effort to halt Gulf oil leak: http://bit.ly/cqpT8x",,False,Thu May 27 10:37:17 +0000 2010,6,14826067008
1,TweetDeck,"""48 Hours Mystery"" - Dark Voyage | Good and Evil Intersect in the Waters Off Newport Beach http://bit.ly/dcDWCG",,False,Sun Jun 13 03:03:53 +0000 2010,7,16046694216
1,TweetDeck,Faisal Shahzad Gave Appearances of Family Man     http://bit.ly/cqMPuN,,False,Tue May 04 14:20:30 +0000 2010,3,13366893483
1,TweetDeck,Old Documents Show Kagan's Liberal Opinion      http://bit.ly/a6vay2,,False,Thu Jun 03 23:55:28 +0000 2010,3,15375827031
2,TweetDeck,CBS News Investigates: Can BP be Trusted in Light of its Past? http://bit.ly/90fAaC,,False,Wed May 26 22:58:27 +0000 2010,9,14793886451
1,Twitter Web Client,World Cup Final:  Uruguay Beats South Korea 2-1.,,False,Sat Jun 26 15:50:52 +0000 2010,19,17100060473
0,Twitter Web Client,"Gallery: G-20 Protests in Toronto turn Violent, Hundreds Arrested  http://bit.ly/9Jizte",,False,Sun Jun 27 14:11:31 +0000 2010,9,17166571299
0,TweetDeck,Report: No Spying In Pa. School Laptops Case  http://bit.ly/9bCzXm,,False,Tue May 04 16:33:02 +0000 2010,4,13372724490
1,Twitter Web Client,"Florida Gov.Charlie Crist on Face the Nation: Right now all beaches are open in FL...come visit, Crist said, but plume off Pensacola a worry",,False,Sun Jun 13 14:53:40 +0000 2010,6,16076324516
0,TweetDeck,"Study Gives Prehistoric Birds an ""F"" in Flying http://bit.ly/cett2y",,False,Thu May 13 18:29:28 +0000 2010,4,13927970303
3,Twitter Web Client,"Obama: GOP Obstructionism Hurts US by Blocking Help for Unemployed, Homebuyers, & Blocking Rise in Oil Co. Liabilities http://bit.ly/9oaR0k",,False,Sat Jun 19 12:53:41 +0000 2010,7,16543550447
1,Twitter Web Client,Libyan passenger jet crashes on landing in Tripoli; reports that all 104 on board killed: http://bit.ly/b5ca9G,,False,Wed May 12 08:26:42 +0000 2010,13,13839593611
