favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
23,The New York Times,T.S.A. Officers Arrested in Drug Smuggling Conspiracy http://t.co/KgHPqIC,,False,Wed Sep 14 07:48:26 +0000 2011,90,113881776748904448
5,The New York Times,"In a Pennsylvania Field, Memories of Loved Ones http://t.co/oHTM61d",,False,Sun Sep 11 13:37:41 +0000 2011,70,112882505329278976
20,The New York Times,"Fannie Mae Ignored Foreclosure Misdeeds, Report Says http://t.co/NGqWDCiy",,False,Tue Oct 04 02:10:33 +0000 2011,76,121044503917363200
4,The New York Times,Clinton Issues Blunt Warning to Pakistan http://t.co/fUGBKsdH,,False,Thu Oct 20 12:08:01 +0000 2011,27,126993069471055872
33,The New York Times,One in Five New York City Residents Living in Poverty http://t.co/f5PF6SOQ,,False,Thu Sep 22 08:57:12 +0000 2011,261,116798186617712640
32,The New York Times,Student Loan Default Rates Rise Sharply in Past Year http://t.co/XMK0YAr,,False,Tue Sep 13 07:24:25 +0000 2011,118,113513344857681920
2,The New York Times,"Fearing Loss of Weiner’s Seat, Democrats Make a Late Push http://t.co/pjAUKdM",,False,Sat Sep 10 09:54:42 +0000 2011,8,112464004462546944
17,The New York Times,"All-American, Floor to Roof? Not So Simple http://t.co/FX5HR20",,False,Mon Sep 05 11:48:00 +0000 2011,35,110680578466136064
3,The New York Times,Slowing Winds Give Firefighters a Chance in Texas http://t.co/CChJ6z3,,False,Tue Sep 06 13:35:25 +0000 2011,20,111069998985904130
4,The New York Times,Obama Awards Medal of Honor to Marine http://t.co/PiIIQEJs,,False,Thu Sep 15 22:07:44 +0000 2011,54,114460415613865984
10,The New York Times,Perry Wears a Bull’s-Eye at G.O.P. Debate http://t.co/Fy9lSNV,,False,Tue Sep 13 02:51:31 +0000 2011,19,113444670390018050
5,The New York Times,Judge Orders Review of Ruling on Polar Bears http://t.co/PkYPjUej,,False,Mon Oct 17 22:52:36 +0000 2011,24,126068119675469824
3,The New York Times,Linda McMahon Said to Plan U.S. Senate Run in Connecticut http://t.co/REpYbv7,,False,Thu Sep 08 15:06:41 +0000 2011,18,111817739861102592
11,The New York Times,U.S. Appeals to Palestinians to Stall U.N. Vote on Statehood http://t.co/LZpJsVP,,False,Sun Sep 04 01:52:09 +0000 2011,48,110168237047676929
1,The New York Times,Interactive Feature: U.S. Open Point/Counterpoint: Pete Sampras vs. John McEnroe http://t.co/kDvWpvk,,False,Wed Sep 07 21:42:00 +0000 2011,7,111554837375758337
0,The New York Times,Stocks Rise on Corporate Earnings and Euro Hopes http://t.co/nijz7AEa,,False,Mon Oct 24 15:34:25 +0000 2011,22,128494562795724800
19,The New York Times,Obama Pulls Plug on Part of Health Overhaul Law http://t.co/fYGD5zs7,,False,Fri Oct 14 20:26:44 +0000 2011,44,124944247815282689
2,The New York Times,"Bats: World Series, Game 7: Rangers vs. Cardinals http://t.co/eUBukG9J",,False,Sat Oct 29 00:10:47 +0000 2011,15,130074061853298689
2,The New York Times,The Champions: Rep. Shelley Berkley’s Cause Is Often Her Husband’s Gain http://t.co/ZL8tMxe,,False,Tue Sep 06 09:29:29 +0000 2011,8,111008106112229376
6,The New York Times,Republican Debates Are a Hot Ticket on TV http://t.co/noD8xoCA,,False,Sun Oct 16 23:10:58 +0000 2011,27,125710353534427136
17,The New York Times,"Cardinals 16, Rangers 7: Cardinals Beat Rangers and Lead the World Series http://t.co/kfZQnCOK",,False,Sun Oct 23 05:07:01 +0000 2011,62,127974283690516480
2,The New York Times,House Panel Examines Solyndra’s Restructuring http://t.co/YRpFvYMF,,False,Fri Oct 14 21:29:19 +0000 2011,10,124959996038492160
6,The New York Times,American Economists Share Nobel Prize http://t.co/crr2orv3,,False,Mon Oct 10 11:48:17 +0000 2011,82,123364222989115392
2,The New York Times,Death Toll in Air Race Crash Rises http://t.co/SINObkWi,,False,Mon Sep 19 18:35:18 +0000 2011,18,115856505554731009
13,The New York Times,Books of The Times: ‘The Quest’ by Daniel Yergin - Review http://t.co/aw6ys3SO,,False,Tue Sep 20 13:27:05 +0000 2011,19,116141328802390017
12,The New York Times,"Movie Review: ‘Anonymous,’ by Roland Emmerich - Review http://t.co/W6KmzLh7",,False,Thu Oct 27 16:26:28 +0000 2011,18,129594825858236416
9,The New York Times,West Hollywood to Ban Sales of Fur Garments http://t.co/bAT6ziYE,,False,Wed Sep 21 03:41:49 +0000 2011,86,116356431418105856
10,The New York Times,"New York Fashion Week | Fashion Review: Phillip Lim, Proenza Schouler and More - Review - NY Fashion Week http://t.co/Pco9H9Ij",,False,Fri Sep 16 08:59:55 +0000 2011,39,114624541866729472
15,The New York Times,Obama Sees a Path to ’12 Victory Beyond the Rust Belt http://t.co/J39aTwwC,,False,Fri Sep 30 10:45:20 +0000 2011,26,119724502786654208
30,TweetDeck,"28,462 people have told us where they were on #Sept11. Browse & filter these memories by word frequency: http://t.co/4cw64Ve",,False,Sun Sep 11 00:04:05 +0000 2011,100,112677758076850176
3,The New York Times,Interpol Issues Qaddafi Arrest Warrant as More Libyan Officials Flee http://t.co/83w5oxY,,False,Fri Sep 09 13:49:10 +0000 2011,45,112160621574885376
10,The New York Times,"In the Real World, Will the Jobs Plan Make a Difference? http://t.co/VUCybry",,False,Fri Sep 09 18:49:12 +0000 2011,22,112236127452278784
9,The New York Times,"Syria Uprising Deaths Exceed 2,900, U.N. Says http://t.co/6UC291SN",,False,Thu Oct 06 17:31:44 +0000 2011,53,122001102488088576
31,The New York Times,"At Yosemite, 18 Reminders of Dangers of the Outdoors http://t.co/7aGCFNj",,False,Tue Sep 06 04:51:41 +0000 2011,50,110938193746075648
6,The New York Times,"In Damascus, Amid Uprising, Syrians Act Like Nothing’s Amiss http://t.co/02ZGTME",,False,Tue Sep 06 09:16:18 +0000 2011,19,111004787746672640
23,The New York Times,Wealthy Londoners Expand Homes Underground http://t.co/ojTrv30,,False,Thu Sep 01 08:16:49 +0000 2011,95,109177880273108992
10,The New York Times,"Novelties: High-Definition 3-D, Coming in a Sony Headset http://t.co/XNe44Tr3",,False,Sun Oct 30 07:52:07 +0000 2011,26,130552548477255681
2,The New York Times,Vote on Greece Tests Merkel’s Hold on Her Coalition http://t.co/qdVTOD12,,False,Tue Sep 27 16:49:14 +0000 2011,11,118728917514338304
9,The New York Times,"NYT NEWS ALERT: Cardinals Win Game 1 of the World Series, 3-2",,False,Thu Oct 20 03:16:04 +0000 2011,113,126859197181734912
14,The New York Times,The Orchestral Maneuvers of John Maus http://t.co/VlJlimUD,,False,Sun Oct 30 04:50:53 +0000 2011,21,130506938587951104
17,Twitter Web Client,"Video: New York-area residents answer the question, ""What did you learn from 9/11?"" http://t.co/L1eRjNZ",,False,Fri Sep 02 11:01:44 +0000 2011,55,109581769547845632
7,The New York Times,"Jets 32, Jaguars 3: Jets’ Defense Removes All Doubt Against Jaguars http://t.co/vv99OkEq",,False,Mon Sep 19 06:12:09 +0000 2011,20,115669485754654720
2,The New York Times,U.S. Panel’s Advice on Prostate Test Draws Opposition http://t.co/2W5B3vyP,,False,Sat Oct 08 06:12:32 +0000 2011,5,122554955323277312
8,The New York Times,The Caucus: New York Times/CBS Poll Finds Record Low Approval Rating for Congress http://t.co/82ixoCgB,,False,Fri Sep 16 11:30:43 +0000 2011,46,114662493867081729
7,The New York Times,"Wilson Greatbatch, Pacemaker Inventor, Dies at 92 http://t.co/XseU0aZE",,False,Wed Sep 28 08:27:42 +0000 2011,37,118965090673373184
11,The New York Times,Economix Blog: Nancy Folbre: Public Job Creation http://t.co/i96UHc8,,False,Mon Sep 05 11:21:02 +0000 2011,8,110673790048010242
39,Twitter Web Client,Follow our list of NYT journalists on Twitter: http://t.co/Cw1xlAKi,,False,Thu Sep 15 03:57:02 +0000 2011,36,114185934110597122
97,The New York Times,"With Time Running Short, Steve Jobs Managed His Farewells http://t.co/4xNnldWW",,False,Fri Oct 07 01:39:06 +0000 2011,204,122123755291025410
46,The New York Times,"Ray’s Pizza, the First of Many, Counts Down to Last Slice http://t.co/du3OvLfO",,False,Sun Sep 18 08:56:23 +0000 2011,82,115348431559602176
8,The New York Times,Iran Will Reportedly Release 2 Jailed Americans http://t.co/AvVIzJ5,,False,Tue Sep 13 10:27:31 +0000 2011,42,113559426794913792
48,The New York Times,Jobs’s Death Draws Outpouring of Grief and Tributes http://t.co/dyRm3QEv,,False,Thu Oct 06 05:10:45 +0000 2011,234,121814629822382080
17,The New York Times,Karzai Says Afghanistan Would Back Pakistan in a Conflict With U.S. http://t.co/KYpq5AzW,,False,Sun Oct 23 14:48:38 +0000 2011,86,128120650241028097
5,The New York Times,The Caucus: Court Ruling Could Revive Health Care for 2012 Campaign http://t.co/9l1VQQTd,,False,Thu Sep 29 12:40:05 +0000 2011,11,119390991433220096
10,The New York Times,Death Toll in Turkey Quake Rises as Rescuers Race to Find Trapped Survivors http://t.co/TuTOISyZ,,False,Tue Oct 25 10:17:12 +0000 2011,65,128777118900420608
35,The New York Times,Protesters at ‘Occupy Wall Street’ Eat Well http://t.co/9uu2imFU,,False,Tue Oct 11 21:27:48 +0000 2011,137,123872451452092417
18,The New York Times,Japan Testing Rice Crop Because of Radiation http://t.co/vnOOf47Y,,False,Sat Sep 24 13:07:24 +0000 2011,88,117585926103904257
4,TweetDeck,NYT's @marklandler is live tweeting from ground zero now. Follow him for #Sept11 updates.,,False,Sun Sep 11 11:56:06 +0000 2011,53,112856941222576130
4,The New York Times,Protesters Killed in Syria http://t.co/ioi7IvhP,,False,Fri Sep 16 13:18:22 +0000 2011,36,114689584788549632
5,The New York Times,Proposed Union Contract at Ford Appears Likely to Pass http://t.co/QkWkaWuU,,False,Sun Oct 16 22:57:33 +0000 2011,20,125706978881314816
9,The New York Times,Hurricane Katia Grows to Category 3 Storm http://t.co/c0dPLsc,,False,Mon Sep 05 21:14:57 +0000 2011,102,110823255098654720
10,The New York Times,U.S. Scrambling to Avert Palestinian Vote at U.N. http://t.co/OhsMWvo,,False,Wed Sep 14 09:34:11 +0000 2011,39,113908389448392704
13,The New York Times,"While ‘X Factor’ Lags Forecasts, Sitcoms Shine http://t.co/OCb3R5OB",,False,Mon Sep 26 06:04:54 +0000 2011,26,118204378418118656
12,The New York Times,"Gay Students Bullied in Anoka, Minn., Suit Says http://t.co/gfa5lWN",,False,Tue Sep 13 09:08:36 +0000 2011,43,113539567201693696
18,The New York Times,Massachusetts Looks at ‘Global Payments’ to Lower Health Cost http://t.co/fVQH8rGk,,False,Tue Oct 18 08:02:40 +0000 2011,33,126206549889794048
14,The New York Times,"Arts & Leisure: Tom Waits’s New Album, ‘Bad as Me’ http://t.co/mSvywZCV",,False,Thu Oct 20 15:56:31 +0000 2011,30,127050571520819200
26,The New York Times,Cigarettes Are Being Used in Studies to Help Smokers Quit http://t.co/kRcL1c8Q,,False,Sat Oct 29 02:07:03 +0000 2011,75,130103322102345729
29,The New York Times,"In Memoir, Condoleezza Rice Tells of Clashes With Cheney http://t.co/iuslvEHz",,False,Sat Oct 22 19:04:14 +0000 2011,53,127822587538579456
3,The New York Times,"In Congress, Storm Relief Is Grist for Dispute http://t.co/61vmLXf",,False,Thu Sep 08 07:17:00 +0000 2011,16,111699541694230528
47,The New York Times,"Economists See More Jobs for Machines, Not People http://t.co/HXzka2jR",,False,Mon Oct 24 04:24:32 +0000 2011,186,128325980447182848
0,The New York Times,"Straight Sets: In an Upset, It's Pavlyuchenkova http://t.co/hnxaVt8",,False,Mon Sep 05 19:48:44 +0000 2011,12,110801558643544064
13,The New York Times,Latinos Said to Bear Weight of a Deportation Program http://t.co/Ot7vt9xc,,False,Wed Oct 19 06:24:03 +0000 2011,45,126544117588176897
4,The New York Times,Advertising: WQXR Calls on Beethoven to Help Lift Its Profile http://t.co/dVndSvLw,,False,Mon Oct 31 08:11:22 +0000 2011,15,130919781489573888
1,The New York Times,Media Decoder Blog: Netflix Abandons Plan to Rent DVDs on Qwikster http://t.co/rClqZjlf,,False,Mon Oct 10 12:15:38 +0000 2011,9,123371106764726272
4,The New York Times,The Stroll of the Bulls: Arizona Keeps It Tamer http://t.co/miGBaaO0,,False,Sun Oct 16 08:14:09 +0000 2011,9,125484663711072256
51,TweetDeck,Remembering Steve Jobs: Your photos http://t.co/u7KLNOle,,False,Thu Oct 06 13:40:54 +0000 2011,163,121943013466456064
7,The New York Times,"Tigers 5, Rangers 2: A.L.C.S.: Tigers Cut Rangers’ Series Lead to 2-1 http://t.co/m832i82h",,False,Wed Oct 12 03:50:40 +0000 2011,48,123968804018597888
2,The New York Times,DealBook: MF Global Said to Be in Deal Talks With Interactive Brokers http://t.co/suTFDbUG,,False,Mon Oct 31 01:30:21 +0000 2011,8,130818860512329728
6,The New York Times,Daniel Shechtman Wins Nobel Chemistry Prize http://t.co/BxPdcnp4,,False,Wed Oct 05 10:13:15 +0000 2011,61,121528366737272832
6,The New York Times,Israelis and Palestinians Prepare to Swap Prisoners http://t.co/KvfSPFoT,,False,Tue Oct 18 00:20:22 +0000 2011,68,126090206964219904
