favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
3,TweetDeck,"Suspicious Items Found on UPS Planes in US, UK      http://bit.ly/cqveiG",,False,Fri Oct 29 16:02:12 +0000 2010,22,29101109904
1,TweetDeck,A senior law enforcement official tells CBS News tractor-trailer stop does not appear to be anything significant. http://bit.ly/bTfb22,,False,Sat Oct 09 00:41:12 +0000 2010,6,26799703910
2,Hootsuite,Joe Miller: There Should Be No Federal Minimum Wage http://bit.ly/a2xouU (via @cbsnewshotsheet),,False,Mon Oct 04 19:44:06 +0000 2010,7,26390020591
0,Hootsuite,@zoe1987uk yes,zoe1987uk,False,Tue Oct 12 15:21:38 +0000 2010,0,27148297922
2,Seesmic twhirl,"Pakistan Jet Diverted to Sweden, Evacuated After Bomb Threat; Canadian Passenger Detained http://bit.ly/aSChnS",,False,Sat Sep 25 13:19:01 +0000 2010,8,25497151776
24,Hootsuite,Alzheimer's: 25 Signs Never to Ignore (PICS) http://bit.ly/cBFWF3,,False,Tue Oct 12 19:11:00 +0000 2010,27,27166034816
1,Seesmic twhirl,Rahm Emanual Announces Run for Chicago Mayor http://bit.ly/bKi0zU,,False,Sun Oct 03 19:44:36 +0000 2010,11,26295086146
2,TweetDeck,"""Dancing with the Stars"" Airs Clip Intended to Put ""Boo-Gate"" to Rest http://bit.ly/93KNjm",,False,Wed Sep 29 01:35:50 +0000 2010,10,25840605131
0,Hootsuite,@smoran819 Thank YOU for following us!,shelbymmoran,False,Mon Sep 27 16:01:58 +0000 2010,0,25699439265
3,Seesmic twhirl,Yemen: The Next Front Line Against al Qaeda http://bit.ly/b5vFNj,,False,Sat Oct 30 12:26:03 +0000 2010,10,29178635089
0,TweetDeck,Giants Beat Phillies 4-3 for NLCS Lead http://bit.ly/9jBfmb,,False,Sun Oct 17 04:20:38 +0000 2010,10,27606069329
5,Seesmic twhirl,Film legend Tony Curtis dies at 85: http://bit.ly/bMq6tI,,False,Thu Sep 30 10:12:39 +0000 2010,41,25966224481
1,Seesmic twhirl,Nancy Pelosi Fires Back: Woman Speaker Targeted by the GOP Does Not Believe Democrats Will Lose Control of the House http://bit.ly/do60ei,,False,Sun Oct 17 14:23:25 +0000 2010,20,27641307760
6,TweetDeck,"""O'Reilly Factor"" Guest Host Juan Williams Talks Back at NPR  http://bit.ly/aWH15X",,False,Sat Oct 23 01:53:35 +0000 2010,11,28460373520
2,Seesmic twhirl,"Obama Remembers 9/11 - Says Americans Reaffirm Nation's Ideals by Refusing to Allow Themselves to be ""Defined by Fear"" http://bit.ly/dnpaYO",,False,Sat Sep 11 13:23:23 +0000 2010,20,24193576657
3,Hootsuite,Bill Clinton: Don't Underestimate Sarah Palin http://bit.ly/bz9Sgk (via @CBSNewsHotsheet),,False,Tue Sep 21 14:49:48 +0000 2010,6,25125025917
