favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
0,Twitter Web Client,"BREAKING NEWS: The Senate has passed the economic stimulus bill, which will now go to President Obama for signing.",,False,Sat Feb 14 04:11:40 +0000 2009,0,1208884256
0,Twitter Web Client,Barack Obama has been sworn in as the 44th President. Watch his inaugural address live now: http://tinyurl.com/7pvchs,,False,Tue Jan 20 17:09:33 +0000 2009,0,1133784474
0,Twitter Web Client,"Sen. Kennedy has seizure, collapses in US Capitol Statuary Hall. Obama: ""My prayers are with him and his family."" http://tinyurl.com/746gtq",,False,Tue Jan 20 20:13:55 +0000 2009,0,1134372988
0,Twitter Web Client,"Diplomacy resumes, Gaza fighting rages http://tinyurl.com/77uv8l",,False,Tue Jan 13 12:41:00 +0000 2009,0,1115508447
1,Twitter Web Client,CBS News / NY Times poll,,False,Mon Feb 23 19:39:43 +0000 2009,0,1241979526
2,Twitter Web Client,CBS News consultant Marc Ambinder breaks down highpoints of Obama budget                        http://is.gd/l1L5,,False,Thu Feb 26 23:02:51 +0000 2009,0,1255768870
1,Twitter Web Client,Al-Marri Trial May Alter Detainee Protocol     http://is.gd/l1IO,,False,Thu Feb 26 22:57:47 +0000 2009,0,1255750003
0,Twitter Web Client,CBS News Inauguration coverage  http://www.cbsnews.com/sections/national/inauguration09/main503703.shtml,,False,Tue Jan 13 00:16:28 +0000 2009,0,1114420994
0,Twitter Web Client,Daschle Withdraws Cabinet Nomination: http://tinyurl.com/cst37l,,False,Tue Feb 03 18:04:40 +0000 2009,0,1173648435
1,Twitter Web Client,CBS News Poll:  Little Support For Alex Rodriguez  http://is.gd/kKsl,,False,Wed Feb 25 01:04:16 +0000 2009,0,1247284176
1,Twitter Web Client,Watch Katie Couric's web-only Inauguration recap: http://tinyurl.com/7pvchs,,False,Wed Jan 21 03:17:33 +0000 2009,0,1135311707
0,Twitter Web Client,CBS BREAKING NEWS: President Obama has been sworn in to become the 44th President of the United States,,False,Tue Jan 20 17:09:39 +0000 2009,0,1133784895
