favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
0,Twitter Web Client,want to know what it was like in the Zazi courtroom yesterday? Check out a first person account here: http://bit.ly/8Y0lGv,,False,Tue Feb 23 15:37:11 +0000 2010,5,9530335859
0,Twitter Web Client,Watch live at 7 p.m. ET:  Kim Karashian and Felicity Huffman Host Live in the Heart Truth Fashion Show   http://bit.ly/9k2K63,,False,Thu Feb 11 20:45:55 +0000 2010,5,8976942052
2,Twitter Web Client,"Steve Hartman explains how ""Everyone in the World Has a Story"" came to be: http://bit.ly/70t6Mo",,False,Tue Jan 12 01:05:31 +0000 2010,10,7650566654
3,Twitter Web Client,Video: Basketball's Next Superstar? http://bit.ly/8LJn35,,False,Sun Jan 10 00:43:00 +0000 2010,2,7575131776
3,Twitter Web Client,"In a statement, Conan O'Brien says he will be leaving NBC's ""Tonight Show.""",,False,Tue Jan 12 20:29:48 +0000 2010,25,7681467910
2,Twitter Web Client,"""Idol"" Contestant Booted For Record Dealhttp://bit.ly/9I91CG",,False,Thu Feb 18 22:33:52 +0000 2010,9,9304660609
3,Twitter Web Client,Radio commentator Paul  Harvey had close ties to J.Edgar Hoover    http://bit.ly/4VAB0W,,False,Fri Jan 22 23:03:36 +0000 2010,11,8088177585
1,Twitter Web Client,"Barclays Bank to Defer Bonuses up to 100%, Despite Receiving No Taxpayer Funds From British Gov't http://bit.ly/8q2jI0",,False,Sat Jan 23 19:32:29 +0000 2010,5,8121138879
2,Twitter Web Client,FTN: Debating Obama's Plea for Civility - Both Sides Admit Need for Cordiality - and Debate Who's Being Less Civil http://bit.ly/cd7Fze,,False,Sun Jan 31 17:46:05 +0000 2010,8,8459583991
6,Twitter Web Client,"Katie Couric reports on antibiotic use in animals, and possible risks to humans     http://bit.ly/c3F07W",,False,Tue Feb 09 23:32:47 +0000 2010,11,8876291509
0,Twitter Web Client,Toyoda: My name is on every car. You have my personal commitment that Toyota will work vigorously and unceasingly to restore the trust...,,False,Tue Feb 23 17:41:55 +0000 2010,9,9535193485
1,Twitter Web Client,Early reports show Scott Brown leading 53 to 46 percent over Martha Coakley in the Mass. Senate race,,False,Wed Jan 20 01:48:17 +0000 2010,6,7968979515
0,Twitter Web Client,Live Blog: New Bloom Box Details Expected at Press Event http://bit.ly/csQupB,,False,Wed Feb 24 15:52:24 +0000 2010,2,9581111916
5,Twitter Web Client,Large black doll bearing President's name found hanging from noose in Jimmy Carter's Georgia hometown: http://bit.ly/5sDMiz,,False,Mon Jan 04 11:19:48 +0000 2010,22,7364057342
3,Twitter Web Client,Source Tells CBS News U.K.'s Threat Level Changed After Qaeda Suspects Spoke of Airline-Related Plot in England http://bit.ly/4uLrhc,,False,Sat Jan 23 00:43:39 +0000 2010,10,8091413838
3,Twitter Web Client,"McCain: I Stand in Obama's Way Every Day    http://bit.ly/5GNgYJ",,False,Thu Jan 07 21:37:01 +0000 2010,5,7493054407
