favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
7,The New York Times,Wal-Mart’s Profit Slips http://t.co/3ILtnHzN,,False,Tue Nov 15 15:51:27 +0000 2011,46,136471380328857600
6,The New York Times,Strike in Great Britain as Austerity Measures are Extended by Government http://t.co/WPDtwjEw,,False,Wed Nov 30 12:05:37 +0000 2011,46,141850365841784832
7,The New York Times,New Newt’s Biggest Rival May Be Old Newt http://t.co/bQc7iJ0h,,False,Thu Dec 22 20:29:49 +0000 2011,20,149949785414184961
19,The New York Times,News Analysis: Climate Scientists Hampered in Study of 2011 Extremes http://t.co/4tdKNsaT,,False,Sun Dec 25 11:05:26 +0000 2011,46,150894919379197952
11,The New York Times,Supreme Court Weighs Eyewitness Reliability http://t.co/upDciyA4,,False,Thu Nov 03 01:54:17 +0000 2011,41,131912047700086784
24,The New York Times,"Harry Morgan, ‘M*A*S*H’ and ‘Dragnet’ Actor, Dies at 96 http://t.co/Y96Qm2mu",,False,Wed Dec 07 17:08:53 +0000 2011,688,144463402067173376
14,The New York Times,Arts & Leisure: The Black Keys Change Gears With ‘El Camino’ http://t.co/yVL9WAOX,,False,Sat Dec 03 00:11:38 +0000 2011,58,142757848806461440
9,The New York Times,"In Congress, a Role Reversal by Parties Over Federal Payroll Tax Cut http://t.co/tq30ZxkH",,False,Wed Nov 30 08:07:08 +0000 2011,16,141790350892212224
8,The New York Times,Quake of 5.8 Magnitude Near NZ's Christchurch http://t.co/2cu6sglY,,False,Fri Dec 23 02:16:47 +0000 2011,121,150037101155586049
59,TweetDeck,Lesson plan: Using social media to inspire concise writing http://t.co/FKLAhVV5 Via @nytimeslearning,,False,Wed Nov 02 16:45:52 +0000 2011,126,131774034307330050
8,The New York Times,Hedy’s Folly — By Richard Rhodes — Book Review http://t.co/pW9ieT6a,,False,Sun Dec 18 06:24:01 +0000 2011,21,148287382960091136
4,The New York Times,Drosselmeyer Wins Breeders’ Cup Classic http://t.co/BYbirWtU,,False,Sun Nov 06 01:03:36 +0000 2011,14,132986455269187584
6,The New York Times,"News Analysis: Pakistan and U.S., Bitter Allies in Fog of War http://t.co/fIde83JZ",,False,Mon Nov 28 02:24:06 +0000 2011,31,140979245705990144
11,The New York Times,"For Some Injured Veterans, Community Service Is a Way to Heal http://t.co/ctNhjE1o",,False,Wed Nov 02 10:02:25 +0000 2011,34,131672500928135169
8,The New York Times,Hamas Gains Momentum in Palestinian Rivalry http://t.co/dmufq7Rr,,False,Wed Nov 23 11:10:41 +0000 2011,24,139299829112246273
8,TweetDeck,"1 week until Thanksgiving. Ask our Dining desk your #ThanksgivingQs as you prepare, via Twitter or here: http://t.co/NEWOuogx",,False,Thu Nov 17 03:45:17 +0000 2011,27,137013410482225152
5,The New York Times,Monti Wins Confidence Vote http://t.co/EL5H4zQK,,False,Fri Dec 16 13:33:57 +0000 2011,19,147670802161086464
18,The New York Times,High Line Inspires Plans for Park Under Delancey Street http://nyti.ms/tfQQYm,,False,Tue Nov 22 01:50:01 +0000 2011,66,138796344000266240
13,The New York Times,Direct Current Technology Gets Another Look http://t.co/2bJakNN5,,False,Fri Nov 18 02:09:12 +0000 2011,38,137351620005601282
14,The New York Times,Questions About North Korea’s Stability After Kim Jong-il http://t.co/wP0LtQ6n,,False,Tue Dec 20 01:19:30 +0000 2011,52,148935522969063425
27,The New York Times,Dogs Living in New York City: City as Chew Toy http://t.co/k3XjeVqY,,False,Sat Dec 17 15:35:10 +0000 2011,65,148063694654414849
3,The New York Times,Angels Lure Pujols With 10-Year Contract http://t.co/r9q3sUzt,,False,Thu Dec 08 16:22:42 +0000 2011,25,144814168170704898
4,The New York Times,"Character Study: Edith Susskind, Staten Island’s Grande Dame — Character Study http://t.co/ppOQUYDM",,False,Sat Nov 19 20:02:20 +0000 2011,11,137984070352240640
4,The New York Times,Libyan Militia Hedges on Handover of Qaddafi http://t.co/0tUZTW4t,,False,Sun Nov 20 15:32:36 +0000 2011,24,138278577350254592
9,The New York Times,MTV Drops ‘Choose or Lose’ Campaign Season Slogan http://t.co/784dOqp5,,False,Mon Dec 19 06:51:27 +0000 2011,54,148656673429528576
6,The New York Times,New Suspect Arrested in Germany Extremist Case http://t.co/aj0svg6x,,False,Sun Nov 13 17:48:14 +0000 2011,18,135775995738324993
4,The New York Times,Violence Revisits Virginia Tech After Two Are Killed in Shooting http://t.co/UV3HHdAL,,False,Fri Dec 09 00:09:51 +0000 2011,61,144931728040001540
2,The New York Times,"Saints 49, Giants 24: Brees and Saints Have Their Way Against Giants http://t.co/vlO7XTfb",,False,Tue Nov 29 05:25:47 +0000 2011,76,141387358275772416
18,The New York Times,"Movie Review | 'J. Edgar': ‘J. Edgar,’ Starring Leonardo DiCaprio - Review http://t.co/eIQSpacG",,False,Tue Nov 08 21:38:48 +0000 2011,41,134022078658646017
10,The New York Times,Arab League Votes to Suspend Syria Over Its Crackdown on Protesters http://t.co/j5bjlBxu,,False,Sat Nov 12 14:12:21 +0000 2011,73,135359279971565568
11,The New York Times,Passions Stay High in Kansas Planned Parenthood Case http://t.co/AL475wX1,,False,Wed Nov 23 07:18:56 +0000 2011,17,139241506186870784
11,The New York Times,Bloomberg and Nadler Clash on Police Conduct at Zuccotti Park http://t.co/R37mlHzz,,False,Fri Dec 09 06:51:40 +0000 2011,37,145032847894396928
4,The New York Times,NYT NEWS ALERT: E.C.B. Lowers Benchmark Rate to 1%,,False,Thu Dec 08 12:52:04 +0000 2011,31,144761157318754304
