favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
7,Twitter Web Client,House Prohibits Federal Money to Acorn http://bit.ly/22FqY2,,False,Fri Sep 18 04:20:51 +0000 2009,0,4071719537
1,Twitter Web Client,"In the Bronx, a Clash of Cultures Turns Violent http://bit.ly/2xRjIf",,False,Mon Oct 19 20:43:49 +0000 2009,0,5000023716
4,Twitter Web Client,Breaking News: Chicago eliminated in first round for 2016 Olympic Bid. Tokyo eliminated in second round. Rio or Madrid?,,False,Fri Oct 02 15:32:45 +0000 2009,0,4555191835
7,Twitter Web Client,Putin Calls Nazi-Soviet Pact Immoral http://bit.ly/3Qv6Y7,,False,Tue Sep 01 12:00:54 +0000 2009,0,3686877648
2,Twitter Web Client,U.S. Housing Starts Hit 9-Month High http://bit.ly/18AnNb,,False,Thu Sep 17 17:08:49 +0000 2009,0,4058292740
2,Twitter Web Client,U.S. Demands Polanski’s Extradition http://bit.ly/3ZkpR7,,False,Fri Oct 23 11:05:25 +0000 2009,0,5094142623
5,Twitter Web Client,Movie Review | 'This Is It': Monument to the Man Gliding a Last Time http://bit.ly/4ce8Xm,,False,Wed Oct 28 19:53:23 +0000 2009,0,5238833458
5,Twitter Web Client,California University Cuts Protested http://bit.ly/VuzZL,,False,Thu Sep 24 17:46:27 +0000 2009,0,4347245358
10,Twitter Web Client,Should the government deter people from smoking or physical inactivity to cut health care costs? Offer your thoughts. http://bit.ly/uMQQp,,False,Fri Oct 02 14:21:01 +0000 2009,0,4553488813
6,Twitter Web Client,Today @nytimesvisual features an interactive panorama of the largest of Grand Central Station’s timepieces: http://bit.ly/StationClock,,False,Thu Sep 17 20:35:54 +0000 2009,0,4062537493
4,Twitter Web Client,Colorado boy thought to be in the balloon  found alive. #balloonboy,,False,Thu Oct 15 22:08:53 +0000 2009,0,4899813664
3,Twitter Web Client,Attack on Market in Pakistan Kills at Least 40 http://bit.ly/Oge5D,,False,Mon Oct 12 09:46:25 +0000 2009,0,4805554794
3,Twitter Web Client,Heavy Rains Keep Parts of Georgia Under Water http://bit.ly/3Kw8P2,,False,Tue Sep 22 18:07:26 +0000 2009,0,4177760318
2,Twitter Web Client,Soderling Reaches the Quarterfinals http://bit.ly/e9GYR,,False,Mon Sep 07 18:24:07 +0000 2009,0,3823156004
0,Twitter Web Client,Straight Sets: Federer Defeats Djokovic http://bit.ly/11mF09,,False,Sun Sep 13 23:35:28 +0000 2009,0,3964674462
3,Twitter Web Client,Indigent Burials Are on the Rise http://bit.ly/FRqH5,,False,Sun Oct 11 00:15:43 +0000 2009,0,4772495857
3,Twitter Web Client,Mayor Doesn’t Always Live by His Health Rules http://bit.ly/tHA1I,,False,Wed Sep 23 00:12:06 +0000 2009,0,4302344656
0,Twitter Web Client,Taliban Vow to Defeat Army in Pakistan Offensive http://bit.ly/3LgjAP,,False,Sun Oct 18 17:23:33 +0000 2009,0,4969748261
4,Twitter Web Client,New Cheney Taking Stage for the G.O.P. http://bit.ly/QwMXD,,False,Mon Sep 28 04:36:34 +0000 2009,0,4435247261
6,Twitter Web Client,Jeter Nears a Record Gehrig Couldn’t Savor http://bit.ly/D6hNk,,False,Thu Sep 03 17:11:16 +0000 2009,0,3737580630
22,Twitter Web Client,New Medical Marijuana Policy Issued http://bit.ly/343fnj,,False,Mon Oct 19 03:57:00 +0000 2009,0,4982865348
4,Twitter Web Client,City Parents Opting Out of Swine Flu Vaccine http://bit.ly/49dSfP,,False,Wed Oct 28 23:07:58 +0000 2009,0,5243419865
11,Twitter Web Client,Scientists Connect Gene Variations to Alzheimer’s http://bit.ly/iaTBW,,False,Sun Sep 06 20:57:00 +0000 2009,0,3804978811
1,Twitter Web Client,Room for Debate: Grading the Plan http://bit.ly/wNRb3,,False,Wed Sep 16 20:36:56 +0000 2009,0,4037669366
6,Twitter Web Client,Polanski’s Arrest Could Lead to Extradition http://bit.ly/1cAS6u,,False,Mon Sep 28 11:14:46 +0000 2009,0,4440313880
6,Twitter Web Client,City Room: City Unveils New Swine Flu Offensive http://bit.ly/sSCFo,,False,Tue Sep 01 18:05:42 +0000 2009,0,3693321487
3,Twitter Web Client,Disclosure of List Threatens House Inquiries http://bit.ly/4xC7Ys,,False,Sat Oct 31 02:34:48 +0000 2009,0,5304894821
2,Twitter Web Client,Palin Speaks to Investors in Hong Kong http://bit.ly/pCrjU,,False,Wed Sep 23 10:47:16 +0000 2009,0,4312766108
