favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
1,Twitter Web Client,UP NEXT: Clinton to speak,,False,Wed Aug 27 02:31:57 +0000 2008,0,900033565
1,Twitter Web Client,@drval interviews Bob Schieffer on Bladder Cancer: http://tinyurl.com/5vnvm2,drval,False,Tue Jul 22 18:40:37 +0000 2008,0,865372998
1,Twitter Web Client,"CBS News is not on TV anymore tonight, but check us out on the web cast now!",,False,Thu Aug 28 03:06:53 +0000 2008,0,901249444
1,Twitter Web Client,With just 90 days before Election Day we have surprising new poll numbers TONIGHT on the CBS EVENING NEWS.,,False,Wed Aug 06 20:55:49 +0000 2008,0,879713540
1,Twitter Web Client,Katie Couric speaks EXCLUSIVELY TO BOTH PRESIDENTIAL CANDIDATES.  Tonight on the CBS Evening News.,,False,Tue Jul 22 21:30:52 +0000 2008,0,865513145
0,Twitter Web Client,Tonight Chip Reid will look at Governor Palin's political biography,,False,Fri Aug 29 20:56:41 +0000 2008,0,903363149
1,Twitter Web Client,"@tvnewser on the ""CBS Evening News"" going HD - http://tinyurl.com/5gnlav",tvnewser,False,Fri Jul 25 18:45:49 +0000 2008,0,868363663
1,Twitter Web Client,The “CBS Evening News” premieres in HD tonight! Tune in...,,False,Mon Jul 28 18:40:13 +0000 2008,0,870813463
1,Twitter Web Client,"In his acceptance speech, Obama urged a crowd at the DNC to say ""eight is enough"" for GOP leadership. Watch his speech live now on CBS.",,False,Fri Aug 29 02:35:29 +0000 2008,0,902424692
1,Twitter Web Client,Live: Bob Schieffer talking with Mark Warner right now,,False,Wed Aug 27 02:03:36 +0000 2008,0,900003671
1,Twitter Web Client,Katie Couric has first anchor interview with Senator Obama on his trip at 6:30 PM tomorrow.,,False,Mon Jul 21 19:00:09 +0000 2008,0,864396244
1,Twitter Web Client,CBS scores first Obama interview abroad.  Read all about it here: http://www.politico.com/news/stories/0708/11886.html,,False,Sun Jul 20 02:11:33 +0000 2008,0,863125824
1,Twitter Web Client,Exclusive! Katie interviewing Caroline Kennedy on the web cast now.,,False,Tue Aug 26 03:15:29 +0000 2008,0,898928974
1,Twitter Web Client,Also....Have any questions about the convention?  Ask our political team here: http://www.cbsnews.com/conventions,,False,Mon Aug 25 20:47:43 +0000 2008,0,898603309
1,Twitter Web Client,Katie Couric reports from inside the McCain campaign headquarters: http://youtube.com/watch?v=YvogHA0kcQs,,False,Wed Jul 30 20:05:41 +0000 2008,0,872927913
1,Twitter Web Client,We are still reporting on the web: http://www.cbsnews.com/conventions,,False,Wed Aug 27 03:42:26 +0000 2008,0,900104261
1,Twitter Web Client,Stay tuned for Katie Couric's Web-only convention wrap-up show: www.cbsnews.com/conventions,,False,Fri Aug 29 02:59:59 +0000 2008,0,902454328
1,Twitter Web Client,Think the price of “designer” water in America is out of control? We found a city where a bottle of H20 can be $9: http://tinyurl.com/5ctqku,,False,Tue Aug 05 03:07:50 +0000 2008,0,877870683
1,Twitter Web Client,WEB VIDEO EXTRA: A woman tells Dr. Jon LaPook what daily life is like with Alzheimer's... http://tinyurl.com/5hrk6f,,False,Fri Aug 01 20:28:33 +0000 2008,0,875059672
1,Twitter Web Client,Watch NOW - live web cast: http://www.cbsnews.com/stories/2008/08/13/eveningnews/2008convention/main4347929.shtml,,False,Tue Aug 26 03:05:02 +0000 2008,0,898920249
1,Twitter Web Client,Tune in to the CBS Evening News Monday and Tuesday at 6:30 pm EDT for an early look at Obama in the Middle East. More to come...,,False,Sat Jul 19 15:28:49 +0000 2008,0,862787712
1,Twitter Web Client,EXCLUSIVE TONIGHT: Katie Couric talks with Barack Obama about his foreign policy in the senator's first anchor interview since leaving Iraq.,,False,Tue Jul 22 19:06:43 +0000 2008,0,865395042
1,Twitter Web Client,Katie Couric reports on Obama's Balancing Act Abroad: http://tinyurl.com/6pxvxc,,False,Tue Jul 22 18:01:30 +0000 2008,0,865339012
1,Twitter Web Client,"Ben Tracy has a live report from the site of the L.A. earthquake, TONIGHT (6:30pm) on the ""CBS Evening News with Katie Couric.""",,False,Tue Jul 29 21:16:01 +0000 2008,0,871951134
