favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
1,Twitter Web Client,"Report: U.S. captain makes escape attempt from Somali pirates:
http://bit.ly/116zQi",,False,Fri Apr 10 12:09:09 +0000 2009,0,1489918938
3,Twitter Web Client,"Pirates seize German ship in waters between Yemen and Somalia, according to U.S. Navy source. #pirates Read: http://bit.ly/BCZop",,False,Sat Apr 25 14:39:32 +0000 2009,0,1612980527
2,Twitter Web Client,"Maryland father kills wife, three kids, self - latest in a series of similar family killings. Read more: http://bit.ly/7nQLx",,False,Sun Apr 19 22:38:38 +0000 2009,0,1561050765
1,Twitter Web Client,Bernanke: We had a regulatory system that was like a sandcastle on the beach   http://bit.ly/11aTZg,,False,Sun Mar 15 23:43:31 +0000 2009,0,1333680865
0,Twitter Web Client,"Law enforcement officials say as many as 13 dead in Binghamton, N.Y. shooting  http://is.gd/qz5n",,False,Fri Apr 03 17:45:21 +0000 2009,0,1446710882
1,Twitter Web Client,Swine Flu's Spread Defies Border Cautions,,False,Tue Apr 28 11:35:09 +0000 2009,0,1638120005
1,Twitter Web Client,Armstrong Breaks Collarbone In Pileup          http://bit.ly/OMZXU,,False,Mon Mar 23 18:15:26 +0000 2009,0,1376934254
3,Twitter Web Client,Swine Flu Baffles Health Experts  http://bit.ly/16PHbt,,False,Fri Apr 24 16:13:35 +0000 2009,0,1604953449
2,Twitter Web Client,Live: @katiecouric talks with Rep. Paul Ryan in special 100 Days webcast. Watch: http://bit.ly/8OQHL,,False,Thu Apr 30 01:26:46 +0000 2009,0,1654847109
2,Twitter Web Client,"NATO Ships, Helicopters Foil Pirate Attack; Belgian Ship Disappears After Reporting High-Seas Bandits  http://bit.ly/w5jEb",,False,Sun Apr 19 12:03:42 +0000 2009,0,1557601373
3,Twitter Web Client,CBS Early Show: To Tweet Or Not To Tweethttp://is.gd/m9k4,,False,Fri Mar 06 18:30:17 +0000 2009,0,1289433553
0,Twitter Web Client,No slam dunks for President Obama  http://bit.ly/lHAXJ,,False,Sun Mar 22 22:38:24 +0000 2009,0,1372467024
2,Twitter Web Client,"RT @markknoller With Chrysler nearing its deadline, White House announces Obama to make statement on the auto industry at noon EST.",,False,Thu Apr 30 13:21:55 +0000 2009,0,1658734237
