favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
0,Twitter Web Client,Video: Dorothy Height Laid to Rest http://bit.ly/bNMkh5,,False,Fri Apr 30 00:59:23 +0000 2010,8,13100555810
0,Twitter Web Client,"A Most Appealing Street Peddler: The Pitch From NY's ""Peeler Man"" Never Wavered, Even After Moving Into Park Ave. Apt  http://bit.ly/dANXKJ",,False,Mon Mar 22 19:01:51 +0000 2010,3,10885934470
0,TweetDeck,Captain Sully Retiring from US Airways  http://bit.ly/dB4hzp,,False,Wed Mar 03 15:33:44 +0000 2010,13,9928592096
1,TweetDeck,Survey: 43 Percent have less than $10K Saved http://bit.ly/c36vzv,,False,Tue Mar 09 17:11:36 +0000 2010,8,10229158004
2,TweetDeck,Panda Pregnancy Watch Starts at National Zoo http://bit.ly/aJq1yo,,False,Fri Apr 23 19:11:58 +0000 2010,5,12719478973
5,TweetDeck,Health Insurers' Fast Food Holdings Raise Flag http://bit.ly/bSSb8Q,,False,Thu Apr 15 21:55:32 +0000 2010,5,12246308689
4,Twitter Web Client,US defense chief Robert Gates warns Iran to stop alleged support of Taliban in Afghanistan: http://bit.ly/9xjmyO,,False,Mon Mar 08 07:47:01 +0000 2010,6,10161358958
5,Twitter Web Client,"Web posts show Pentagon shooting suspect may have been suspicious of US military, 9/11 attacks: http://bit.ly/cwHikb",,False,Fri Mar 05 08:44:36 +0000 2010,12,10015970032
2,TweetDeck,Torture Suit Naming Rumsfeld Clears Hurdle | Former Defense Secretary Accused of Responsibility in Alleged Torture http://bit.ly/b1pc4o,,False,Sat Mar 06 03:27:17 +0000 2010,11,10056871473
4,Twitter Web Client,Geithner: US economy growing faster than expected: http://bit.ly/91V7tj,,False,Mon Apr 19 07:51:23 +0000 2010,7,12444243021
1,TweetDeck,Martina Navratilova: I Have Breast Cancer    http://bit.ly/9qYvvf,,False,Wed Apr 07 14:38:28 +0000 2010,22,11759477840
2,TweetDeck,Mining Company was Cited Twice on Day of Deadly Blast http://bit.ly/9Q0RgL,,False,Wed Apr 07 22:01:30 +0000 2010,6,11788875141
1,Twitter Web Client,"Italy commuter train derailed by landslide, at least 7 killed, 25 wounded near northern border: http://bit.ly/a6JA45",,False,Mon Apr 12 10:45:16 +0000 2010,4,12039708629
2,Twitter Web Client,"""Sunday Morning"" Video: How the Delicate Art of Baking Bread Has Been Lovingly Handed Down at One Parisian Bakery. http://bit.ly/cibOmc",,False,Sun Mar 28 18:15:31 +0000 2010,10,11205942512
1,Twitter Web Client,European air travel expected to hit normal numbers today as regulators deal with backlash: http://bit.ly/bdHBDP,,False,Thu Apr 22 09:28:10 +0000 2010,4,12629426470
1,Twitter Web Client,Obama: Give Gay Couples Hospital Visiting Rights: http://bit.ly/cgjPQV,,False,Fri Apr 16 01:18:47 +0000 2010,26,12255874882
1,TweetDeck,Judge sentences abortion doctor's killer to life in prison; parole possible after 50 years.  http://bit.ly/bqKH2F,,False,Thu Apr 01 22:48:00 +0000 2010,6,11448567225
7,Twitter Web Client,"""Sunday Morning"" Video: Deforestation Threatens the Annual Migration of Monarch Butterflies  http://bit.ly/dxtX5j",,False,Sun Apr 11 19:27:35 +0000 2010,14,12005899604
3,Twitter Web Client,"Obama sneaks into Afghanistan to push Karzai on corruption, boost US public, troop morale: http://bit.ly/dntAGt",,False,Mon Mar 29 10:06:47 +0000 2010,5,11242068932
0,Twitter Web Client,Toyota execs back on Capitol Hill today for 3rd round of Congressional grilling over recalls:  http://bit.ly/9ugycp,,False,Tue Mar 02 07:39:35 +0000 2010,7,9865153585
1,TweetDeck,President Obama frees up federal funding to help with Gulf Oil Spill,,False,Thu Apr 29 16:49:05 +0000 2010,10,13078453085
5,Twitter Web Client,"Newt Gingrich: We Need a President, Not an Athlete: http://bit.ly/bKrhYD",,False,Fri Apr 09 01:52:25 +0000 2010,8,11856266770
1,Twitter Web Client,"""Oz"" Munchkin Actor Raabe Dies at 94; Played Coroner Who Proclaimed Wicked Witch o' East ""Really Most Sincerely Dead"" http://bit.ly/bT8qNs",,False,Sat Apr 10 19:57:54 +0000 2010,21,11953379144
3,Twitter Web Client,60 Minutes interviews with past Oscar winners  http://bit.ly/cuohJr,,False,Sun Mar 07 20:19:26 +0000 2010,11,10134331846
0,TweetDeck,Tom Hanks' WWII Comments Spark Controversy,,False,Wed Mar 17 15:31:52 +0000 2010,3,10626454141
3,Twitter Web Client,Video: The Real 4G or Just an iPhoney? http://bit.ly/c2ZH4O,,False,Tue Apr 20 00:00:28 +0000 2010,7,12483823591
0,TweetDeck,Coast Guard says 11 workers missing since oil rig blast may have been in area of explosion; search continues,,False,Thu Apr 22 19:51:03 +0000 2010,1,12657676489
1,TweetDeck,Tiger Woods has missed the cut in the Quail Hollow Championship http://bit.ly/bPKPZP,,False,Fri Apr 30 21:49:03 +0000 2010,14,13152186224
3,TweetDeck,Runaway Prius Probe Can't Verify Story | Congressional Spokesman Says Investigation's Findings Casts Doubt on Driver http://bit.ly/c1Hhl7,,False,Sun Mar 14 05:53:53 +0000 2010,11,10458148718
4,TweetDeck,"SeaWorld Worker: ""Whale Would Not Let Us Have Her"" http://bit.ly/cWBQ9w",,False,Tue Mar 02 16:55:42 +0000 2010,3,9882100679
1,Twitter Web Client,American doctor on trial in Australia facing 3 counts of manslaughter for botched ops: http://bit.ly/bhFVas,,False,Mon Mar 22 10:24:40 +0000 2010,4,10865722535
3,Twitter Web Client,"VP Biden opening remarks: Mr. President, I think we've got a happy room....this is a historic day...",,False,Tue Mar 23 15:32:16 +0000 2010,11,10930471959
