favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
4,The New York Times,Lens Blog: Witnesses to War http://t.co/GuM6YmJB,,False,Mon Jul 02 14:07:59 +0000 2012,20,219794551185997826
17,The New York Times,Who Wears the Pants in This Economy? http://t.co/WnbMZava,,False,Thu Aug 30 19:19:39 +0000 2012,43,241253867986247680
7,The New York Times,War of Words and Arms Amid Assault in Syrian City http://t.co/3ByfZD4w,,False,Fri Aug 10 23:39:14 +0000 2012,29,234071439005855744
10,The New York Times,"City Room: Before the Hot-Dog-Eating Contest, One Too Many Puns http://t.co/gmp0neEs",,False,Wed Jul 04 05:41:27 +0000 2012,34,220391854460502017
8,The New York Times,DealBook: Banks in Libor Inquiry Are Said to Be Trying to Spread Blame http://t.co/9mwp2Brb,,False,Mon Aug 06 10:58:58 +0000 2012,25,232430561543725056
18,The New York Times,Well: When the Mango Bites Back http://t.co/1akw9i9v,,False,Tue Aug 28 03:17:59 +0000 2012,45,240287082344497152
10,The New York Times,Dieppe Journal: A Day for Canada’s Fallen in a Lesser-Known Battle http://t.co/PWaQxzcF,,False,Mon Aug 20 02:42:11 +0000 2012,64,237378972105703424
7,The New York Times,Spain Arrests Al Qaeda Suspects Planning European Attacks http://t.co/zDUo9Mdf,,False,Thu Aug 02 12:46:48 +0000 2012,119,231008146624241664
25,The New York Times,"Gotham: In the Financial World, a Less Scrupulous Class of Lawbreaker http://t.co/xWEUQEnX",,False,Tue Aug 07 11:09:01 +0000 2012,56,232795477928706048
10,The New York Times,Aleppo Braces for Battle as Syrian Army Nears http://t.co/wFMrHseU,,False,Thu Jul 26 11:23:46 +0000 2012,39,228450534091288576
18,The New York Times,Ethanol Quota Debated by Corn Farmers and Meat Industry http://t.co/CJ6Gv3bt,,False,Thu Aug 16 23:10:28 +0000 2012,43,236238528172916736
13,The New York Times,San Onofre Could Hint at a Non-nuclear Future http://t.co/YlgOzs1x,,False,Thu Jul 05 05:07:55 +0000 2012,53,220745803420012547
29,The New York Times,News Analysis: The Moral Case for Drones http://t.co/TLVhMsH4,,False,Sun Jul 15 15:09:28 +0000 2012,61,224521067027374082
4,The New York Times,A’s Bartolo Colon Suspended for Failed Drug Test http://t.co/VORO1hJp,,False,Thu Aug 23 01:45:06 +0000 2012,28,238451769355665408
6,The New York Times,Refugee Numbers Swell as Fighting in Syria Intensifies http://t.co/ghtPRhT0,,False,Fri Aug 24 13:32:40 +0000 2012,30,238992220919828480
7,The New York Times,City Room: Union Workers Locked Out After Con Ed Negotiations Fail http://t.co/aFH9VAWb,,False,Sun Jul 01 08:03:08 +0000 2012,18,219340347153719296
12,The New York Times,19 Killed at Central Nigeria Church http://t.co/Mlsdczfw,,False,Tue Aug 07 10:13:29 +0000 2012,85,232781500859420672
16,SocialFlow,"Latest: 3 killed in shooting near Texas A&amp;M University, including the gunman http://t.co/EghRRRjx",,False,Mon Aug 13 20:38:25 +0000 2012,311,235113098669854720
10,The New York Times,Hollande Family Dispute Surfaces in France http://t.co/0hIvRbnp,,False,Thu Jul 12 20:54:29 +0000 2012,63,223520728719429634
5,The New York Times,Egypt Parties Step Back From Confrontation http://t.co/3HLIIjfS,,False,Mon Jul 09 12:36:47 +0000 2012,18,222308317756792832
3,The New York Times,Coal Mine Plan Shakes Up Kentucky Camp http://t.co/5FcK5GpO,,False,Wed Aug 15 07:32:10 +0000 2012,21,235640008562843648
18,The New York Times,Dave Eggers: By the Book http://t.co/d9AS9DPG,,False,Thu Jul 12 17:54:30 +0000 2012,37,223475436477353985
15,The New York Times,Incentive to Slow Climate Change Drives Output of Harmful Gases http://t.co/tvHQpdCE,,False,Wed Aug 08 18:49:48 +0000 2012,48,233273825154985984
13,The New York Times,F.D.A. Surveillance of Scientists Spread to Outside Critics http://t.co/p1JkC6CV,,False,Sat Jul 14 20:25:12 +0000 2012,76,224238135880585217
19,The New York Times,Economic Scene: Unions’ Past May Hold Key to Their Future http://t.co/otvNwKgj,,False,Wed Jul 18 06:03:04 +0000 2012,31,225470724872224768
14,SocialFlow,Argentina's got next: Team USA defeats Australia 119-86 in Olympic men's basketball http://t.co/yS261jqm,,False,Wed Aug 08 23:06:49 +0000 2012,79,233338504153812992
1,SocialFlow,"Watch soon on TimesCast: Paul Ryan's Medicare plan in the election, animated tweets of the day from the RNC and more: http://t.co/fyBsRKVZ",,False,Thu Aug 30 00:23:27 +0000 2012,12,240967936267927552
17,The New York Times,Amy Adams and Donna Murphy in ‘Into the Woods’ http://t.co/J6bvxDor,,False,Sun Jul 29 06:03:46 +0000 2012,27,229457169194577920
20,The New York Times,N.Y.C. Homeless Shelters in Record Demand; New Facilities Planned http://t.co/Rk9ILyQT,,False,Sat Aug 11 09:29:07 +0000 2012,80,234219887650820097
9,SocialFlow,Who won the other times Michael Phelps and Ryan Lochte met in the pool? A preview for today's medley http://t.co/xZIxuToN,,False,Sat Jul 28 16:46:44 +0000 2012,49,229256589268365312
25,The New York Times,Critic’s Notebook: How Hollywood Films Are Killing Opera http://t.co/HEmqdsAQ,,False,Fri Aug 17 09:20:49 +0000 2012,52,236392126928281600
35,The New York Times,Nearly Half the Teachers in New York City Are Denied Tenure in 2012 http://t.co/CVGmg3t0,,False,Sat Aug 18 10:20:55 +0000 2012,131,236769639001096194
9,The New York Times,Chinese Politician Bo’s Wife Charged With Murder http://t.co/rhd0W1DO,,False,Thu Jul 26 11:51:36 +0000 2012,64,228457537178058752
8,The New York Times,Art Review: Rineke Dijkstra at the Guggenheim Museum http://t.co/ngRnfyFo,,False,Fri Jul 06 11:08:56 +0000 2012,39,221199044352032768
6,The New York Times,Eleven Madison Park Is Changing Things Up http://t.co/4HUDtKoC,,False,Fri Jul 27 19:09:42 +0000 2012,31,228930176875130881
6,SocialFlow,It's halftime in the USA vs Canada women's soccer game. Canada leads 1-0. Can the #USWNT come back? Follow our blog http://t.co/jD0TYlcU,,False,Mon Aug 06 19:44:21 +0000 2012,32,232562778580332544
5,The New York Times,"The Caucus: Tentative Agreement Reached in Congress, Avoiding Government Shutdown http://t.co/ZJdKOoEX",,False,Tue Jul 31 18:50:59 +0000 2012,25,230375018297704448
25,SocialFlow,"Among 15 top U.S. political jobs, none is held by a white Protestant http://t.co/TcLK4Z2l",,False,Tue Aug 14 17:12:57 +0000 2012,117,235423778455298048
25,The New York Times,Goldman to Invest in New York City Jail Program http://t.co/dDswx5eG,,False,Thu Aug 02 10:11:41 +0000 2012,57,230969109066678273
9,SocialFlow,Special Report: Casino mogul Sheldon Adelson's frontman in China is focus of inquiries http://t.co/0zpQb5Dw,,False,Mon Aug 13 17:43:52 +0000 2012,40,235069172374183937
